DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	Viruses_genome_counts
Long-fingered_bat_hepatitis_B_virus_species_2050037	1
Bunyavirales_sp._species_2050579	1
Tomato_leaf_curl_New_Delhi_virus_2_species_2050583	1
French_bean_leaf_curl_virus_species_2050584	1
Vernonia_yellow_vein_Fujian_betasatellite_species_2050589	1
Mirabilis_leaf_curl_betasatellite_species_2049883	1
Tunavirus_JMPW2_species_2049888	1
Rogunavirus_C119_species_2049889	1
Alphasphaerolipovirus_viikkii_species_2049890	1
Tomato_leaf_curl_Malaysia_betasatellite_species_2049892	1
Tequintavirus_FFH1_species_2049893	1
Pomona_bat_hepatitis_B_virus_species_2049933	1
Switchgrass_mosaic-associated_virus_species_2049938	1
Chilli_leaf_curl_Vellanad_virus_species_2050929	1
Chilli_leaf_curl_Kanpur_virus_species_2050930	1
Enterococcus_phage_phiNASRA1_species_2050964	1
Lumpfish_flavivirus_species_2050971	1
Ambidensovirus_sp._species_2050976	1
Pseudomonas_phage_Delta_species_2053681	1
Citromicrobium_phage_vB_Cib_ssDNA_P1_species_2053684	1
Escherichia_phage_vB_EcoS_HSE2_species_2053690	1
Acinetobacter_phage_PBAB08_species_2053691	1
Acinetobacter_phage_PBAB25_species_2053692	1
Pseudomonas_phage_Psp6_species_2053693	1
Vectrevirus_VEc3_species_2053697	1
Salmonella_virus_VSe11_species_2053699	1
Salmonella_virus_VSe102_species_2053700	1
Lactococcus_phage_vB_Llc_bIBB14s_species_2053703	1
TM7_phage_DolZOral124_53_65_species_2053587	1
Salmonella_phage_Bp96115_species_2053623	1
Luteovirus_sociomali_species_2054409	1
Merida-like_virus_Turkey_species_2053815	1
Rhinolophus_pusillus_bocaparvovirus_1_species_2053079	1
Rhinolophus_pusillus_bocaparvovirus_2_species_2053080	1
Rhinolophus_sinicus_bocaparvovirus_2_species_2053081	1
Rhinolophus_pusillus_adeno-associated_virus_1_species_2053182	1
Cladosporium_fulvum_T-1_virus_species_2052899	1
Tomato_yellow_vein_streak_virus_species_55216	1
Garlic_mite-borne_filamentous_virus_species_55074	1
Phietavirus_pv187_species_55511	1
Vibrio_phage_Ares1_species_2070058	1
Escherichia_phage_GER2_species_2070178	1
Staphylococcus_phage_vB_SauM_LM12_species_2070179	1
Rodent_Cardiovirus_species_2069371	1
Streptococcus_phage_vB_SthS_VA698_species_2069610	1
Clostridioides_phage_LIBA6276_species_2069614	1
Ralstonia_phage_RsoM2USA_species_2070027	1
Sugarcane_streak_mosaic_virus_species_53954	1
Bracoviriform_demolitoris_species_53988	1
Mycobacterium_phage_D12_species_2070496	1
Mycobacterium_phage_PR_species_2070497	1
Clostridioides_phage_LIBA2945_species_2069615	1
Bacillus_phage_BSP10_species_2069312	1
White-tailed_deer_poxvirus_species_2067573	1
Camellia_oleifera_amalgavirus_1_species_2069319	1
Capsicum_annuum_amalgavirus_1_species_2069320	1
Cleome_droserifolia_amalgavirus_1_species_2069321	1
Erigeron_breviscapus_amalgavirus_1_species_2069322	1
Erigeron_breviscapus_amalgavirus_2_species_2069323	1
Festuca_pratensis_amalgavirus_1_species_2069324	1
Festuca_pratensis_amalgavirus_2_species_2069325	1
Medicago_sativa_amalgavirus_1_species_2069326	1
Phalaenopsis_equestris_amalgavirus_1_species_2069327	1
Mwinilunga_alphavirus_species_2072351	1
Mycobacterium_phage_A6_species_2072003	1
Mycobacterium_phage_C3_species_2072005	1
Mycobacterium_phage_BK1_species_2072006	1
Mycobacterium_phage_Y2_species_2072011	1
Cherry_virus_Trakiya_species_2074132	1
Vibrio_phage_2.096.O._10N.286.48.B5_species_2070728	1
Bandra_megavirus_species_2071566	1
Vibrio_phage_1.049.O._10N.286.54.B5_species_2070715	1
Vibrio_phage_1.050.O._10N.286.48.A6_species_2070716	1
Vibrio_phage_1.052.A._10N.286.46.C3_species_2070717	1
Vibrio_phage_1.055.O._10N.286.55.E9_species_2070718	1
Vibrio_phage_1.070.O._10N.261.45.B2_species_2070719	1
Vibrio_phage_1.076.O._10N.286.51.B7_species_2070720	1
Vibrio_phage_1.077.O._10N.261.45.A10_species_2070721	1
Vibrio_phage_1.081.O._10N.286.52.C2_species_2070722	1
Vibrio_phage_1.083.O._10N.286.52.B9_species_2070723	1
Vibrio_phage_1.084.O._10N.261.49.F5_species_2070724	1
Vibrio_phage_1.101.O._10N.261.45.C6_species_2070725	1
Vibrio_phage_1.121.O._10N.286.46.C4_species_2070726	1
Vibrio_phage_1.123.O._10N.286.48.F3_species_2070727	1
Mobovirus_A_species_2059379	1
Flamingopox_virus_FGPVKD09_species_2059380	1
Siphovirus_29632_species_2059381	1
Aedes_aegypti_anphevirus_species_2059675	1
Escherichia_phage_B2_species_2060112	1
Escherichia_phage_EMCL318_species_2060119	1
Salmonella_phage_BPS11T2_species_2060120	1
Human_papillomavirus_type_211_species_2060135	1
Human_papillomavirus_type_212_species_2060136	1
Human_papillomavirus_type_215_species_2060139	1
Human_papillomavirus_type_216_species_2060140	1
Atlantic_salmon_bafinivirus_species_2059795	1
Bacillus_phage_BVE2_species_2059851	1
Staphylococcus_phage_B1_species_2059854	1
Bacillus_phage_BCP01_species_2059878	1
Cetovirus_ceto_species_2060092	1
Thalassavirus_thalassa_species_2060093	1
Idotea_virus_IWaV278_species_2058759	1
Vibrio_phage_Athena1_species_2060111	1
Anthoxanthum_odoratum_amalgavirus_1_species_2065797	1
Pseudoalteromonas_phage_Maelstrom_species_2065202	1
Plesiomonas_phage_phiP4-7_species_2065204	1
Pseudomonas_phage_TC7_species_2065330	1
Rhesus_adenovirus_66_species_2064742	1
Acinetobacter_phage_SH-Ab_15497_species_2060946	1
Rhesus_adenovirus_67_species_2064743	1
Bombyx_mori_latent_virus_species_2065033	1
Rhesus_adenovirus_65_species_2064741	1
Escherichia_phage_LAMP_species_2065191	1
Staphylococcus_phage_phiSa2wa_st59_species_2060952	1
Staphylococcus_phage_phiSa2wa_st80_species_2060955	1
Rhesus_adenovirus_54_species_2064730	1
Rhesus_adenovirus_55_species_2064731	1
Rhesus_adenovirus_56_species_2064732	1
Rhesus_adenovirus_57_species_2064733	1
Rhesus_adenovirus_59_species_2064735	1
Rhesus_adenovirus_60_species_2064736	1
Rhesus_adenovirus_61_species_2064737	1
Rhesus_adenovirus_62_species_2064738	1
Rhesus_adenovirus_63_species_2064739	1
Rhesus_adenovirus_64_species_2064740	1
Norway_partiti-like_virus_1_species_2034336	1
Bronnoya_virus_species_2034337	1
Pseudomonas_phage_vB_PaeP_E220_species_2034343	1
Pseudomonas_phage_vB_PaeS_S218_species_2034345	1
Tilapinevirus_tilapiae_species_2034996	1
Pseudomonas_phage_vB_PaeP_PYO2_species_2034342	1
Tomato_yellow_leaf_curl_Yunnan_betasatellite_species_2033721	1
Watermelon_crinkle_leaf-associated_virus_2_species_2034157	1
Bottle_gourd_mottle_virus_species_2034161	1
Klebsiella_phage_KPP5665-2_species_2034166	1
Eidolon_helvum_adenovirus_species_2039267	1
Leonurus_mosaic_virus_species_58177	1
Chickpea_stunt_disease_associated_virus_species_58166	1
Oenococcus_phage_vB_OeS_unk162_species_2036701	1
Caldibacillus_phage_CBP1_species_2036768	1
Cherax_quadricarinatus_iridovirus_species_2035708	1
Staphylococcus_phage_phiSA039_species_2028134	1
Rice_necrosis_mosaic_virus_species_59500	1
Mycobacterium_phage_Drake55_species_2027892	1
Mycobacterium_phage_Gideon_species_2027895	1
Mycobacterium_phage_Lulumae_species_2027896	1
Mycobacterium_phage_MadamMonkfish_species_2027897	1
Dubowvirus_dv85_species_59506	1
Squirrelpox_virus_Berlin_2015_species_2029293	1
Rhinolophus_blasii_polyomavirus_1_species_2029302	1
Rhinolophus_blasii_polyomavirus_2_species_2029303	1
Rhinolophus_simulator_polyomavirus_1_species_2029304	1
Rhinolophus_simulator_polyomavirus_2_species_2029305	1
Rhinolophus_simulator_polyomavirus_3_species_2029306	1
Rhinolophus_simulator_polyomavirus_4_species_2029307	1
Mycobacterium_phage_Wiks_species_2027904	1
Escherichia_phage_vB_Eco_SLUR25_species_2029169	1
Mycobacterium_phage_Morpher26_species_2027898	1
Mycobacterium_phage_Smairt_species_2027901	1
Mycobacterium_phage_Squint_species_2027902	1
Rana_catesbeiana_virus_2_species_2026840	1
Lactococcus_phage_LP9205a_species_2027245	1
Lactococcus_phage_LP9205b_species_2027246	1
Lactococcus_phage_LP9206a_species_2027247	1
Lactococcus_phage_LP9206b_species_2027248	1
Tomato_associated_geminivirus_1_species_2027645	1
Arthrobacter_phage_Temper16_species_2027887	1
Gordonia_phage_ShayRa_species_2027889	1
Mycobacterium_phage_Aroostook_species_2027891	1
Lactococcus_phage_LP9405b_species_2027254	1
Lactococcus_phage_LP0004b_species_2027262	1
Lactococcus_phage_LP0004c_species_2027263	1
Lactococcus_phage_LP0109_species_2027265	1
Lactococcus_phage_LP0202_species_2027266	1
Lactococcus_phage_LP0304_species_2027269	1
Lactococcus_phage_LP0604_species_2027271	1
Lactococcus_phage_LP1110_species_2027275	1
Bat_bug_circovirus_species_2026815	1
Lactococcus_phage_LP0509_species_2027270	1
Escherichia_phage_vB_Eco_SLUR26_species_2029173	1
Parechovirus_C_species_2031165	1
Parechovirus_D_species_2031166	1
Tomato_leaf_curl_Nepal_betasatellite_species_2031200	1
Sulfolobus_spindle-shaped_virus_8_species_2032563	1
Sulfolobus_spindle-shaped_virus_9_species_2032573	1
Rosellinia_necatrix_hypovirus_1_species_2032989	1
Swine_acute_diarrhea_syndrome_coronavirus_species_2032731	1
Sinorhizobium_phage_phi3LM21_species_2029634	1
Salmonella_phage_vB_SenM_PA13076_species_2029636	1
Sinorhizobium_phage_phi2LM21_species_2029632	1
Escherichia_phage_vB_Eco_SLUR63_species_2029170	1
Escherichia_phage_vB_Eco_SLUR75_species_2029171	1
Escherichia_phage_vB_Eco_SLUR76_species_2029172	1
Mayaro_virus_species_59301	1
Eclipta_yellow_vein_alphasatellite_species_2030126	1
Densovirinae_sp._species_2030127	1
Hollyhock_yellow_vein_alphasatellite_species_2030910	1
Heterocapsa_circularisquama_RNA_virus_01_species_2030964	1
Alternanthera_yellow_vein_alphasatellite_species_2030125	1
Streptococcus_phage_Dp-1_species_59241	1
Tioga_picorna-like_virus_1_species_2029771	1
Ndumu_virus_species_59302	1
Bebaru_virus_species_59305	1
Klebsiella_phage_1611E-K2-1_species_2047786	1
Arthrobacter_phage_Waltz_species_2047828	1
Mycobacterium_phage_AgentM_species_2047833	1
Mycobacterium_phage_Aragog_species_2047835	1
Swine_enteric_alphacoronavirus_species_2045491	1
Rhizoctonia_solani_dsRNA_virus_4_species_2045504	1
Stenotrophomonas_phage_DLP4_species_2047758	1
Vectrevirus_mutPK1A2_species_2047761	1
Aphanizomenon_phage_vB_AphaS-CL131_species_2047766	1
Escherichia_phage_SECphi18_species_2045373	1
Campylobacter_phage_A131_species_2047893	1
Campylobacter_phage_A132_species_2047894	1
Campylobacter_phage_A134_species_2047895	1
Campylobacter_phage_A135_species_2047896	1
Campylobacter_phage_A136_species_2047897	1
Campylobacter_phage_A138_species_2047898	1
Campylobacter_phage_A139_species_2047899	1
Campylobacter_phage_A13a_species_2047900	1
Campylobacter_phage_A13b_species_2047901	1
Campylobacter_phage_A140_species_2047902	1
Mycobacterium_phage_Familton_species_2047838	1
Mycobacterium_phage_ForGetIt_species_2047839	1
Mycobacterium_phage_LouisV14_species_2047841	1
Mycobacterium_phage_Ph8s_species_2047842	1
Mycobacterium_phage_Wilkins_species_2047845	1
Mycobacterium_phage_WunderPhul_species_2047846	1
Mycobacterium_phage_Youngblood_species_2047847	1
Lake_Baikal_phage_Baikal-20-5m-C28_species_2047876	1
Campylobacter_phage_A110a_species_2047877	1
Campylobacter_phage_A110b_species_2047878	1
Campylobacter_phage_A112a_species_2047879	1
Campylobacter_phage_A113_species_2047881	1
Campylobacter_phage_A116_species_2047883	1
Campylobacter_phage_A118_species_2047884	1
Campylobacter_phage_A119_species_2047885	1
Mycobacterium_phage_Phlorence_species_2047844	1
Bean_yellow_dwarf_virus_species_57119	1
Grapevine_virus_H_species_2045345	1
Bacillus_phage_SBSphiJ_species_2045370	1
Bacillus_phage_SBSphiC_species_2045371	1
Escherichia_phage_SECphi17_species_2045372	1
Long_Pine_Key_virus_species_2045185	1
Kampung_Karu_virus_species_2045186	1
La_Tina_virus_species_2045187	1
Escherichia_phage_APC_JM3.2_species_2045361	1
Tomato_leaf_curl_Virudhunagar_alphasatellite_species_2048879	1
Coccinia_mosaic_Virudhunagar_virus_species_2048880	1
Campylobacter_phage_A127_species_2047891	1
Sinorhizobium_phage_HMSP1-Susan_species_2049306	1
Elm_mottle_virus_species_56486	1
Solenopsis_invicta_virus_5_species_2048677	1
Pseudomonas_phage_ventosus_species_2048980	1
Phage_203_species_2048062	1
Phage_206_species_2048063	1
Campylobacter_phage_A141_species_2047903	1
Campylobacter_phage_A142_species_2047904	1
Campylobacter_phage_A143_species_2047905	1
Campylobacter_phage_A144_species_2047906	1
Campylobacter_phage_A145_species_2047907	1
Campylobacter_phage_A147_species_2047908	1
Campylobacter_phage_A14a_species_2047910	1
Campylobacter_phage_A14b_species_2047911	1
Campylobacter_phage_A150_species_2047912	1
Campylobacter_phage_A15a_species_2047913	1
Campylobacter_phage_A16a_species_2047915	1
Campylobacter_phage_A18a_species_2047916	1
Campylobacter_phage_B15_species_2047918	1
Campylobacter_phage_C11_species_2047920	1
Campylobacter_phage_C13_species_2047922	1
Campylobacter_phage_A11a_species_2047886	1
Campylobacter_phage_A120_species_2047887	1
Campylobacter_phage_A121_species_2047888	1
Campylobacter_phage_A123_species_2047889	1
Campylobacter_phage_A126_species_2047890	1
Campylobacter_phage_A148_species_2047909	1
Campylobacter_phage_E6_species_2047934	1
Campylobacter_phage_C14_species_2047923	1
Campylobacter_phage_C3_species_2047926	1
Campylobacter_phage_C4_species_2047927	1
Campylobacter_phage_C5_species_2047928	1
Campylobacter_phage_C9_species_2047931	1
Mycobacterium_phage_BeanWater_species_2041520	1
Marinobacter_phage_PS3_species_2041341	1
Marinobacter_phage_PS6_species_2041342	1
Pseudomonas_phage_IME180_species_2041348	1
Pseudomonas_phage_PPSC2_species_2041350	1
Streptomyces_phage_Abt2graduatex2_species_2041353	1
Lysinibacillus_phage_vB_LspM-01_species_2041389	1
Gopherus_associated_circular_DNA_virus_1_species_2041419	1
Vibrio_phage_vB_VpaS_KF3_species_2041474	1
Vibrio_phage_vB_VpaS_KF4_species_2041475	1
Pseudomonas_phage_VW-6B_species_2041486	1
Pseudomonas_phage_VW-6S_species_2041487	1
Pectobacterium_phage_DU_PP_III_species_2041490	1
Streptomyces_phage_SqueakyClean_species_2041208	1
Pseudomonas_phage_SL4_species_2041214	1
Staphylococcus_phage_SAJK-IND_species_2041337	1
Pectobacterium_phage_DU_PP_I_species_2041488	1
Mycobacterium_phage_DaWorst_species_2041525	1
Mycobacterium_phage_Daffodil_species_2041526	1
Mycobacterium_phage_Dalmatian_species_2041527	1
Mycobacterium_phage_DmpstrDiver_species_2041530	1
Mycobacterium_phage_FireRed_species_2041531	1
Mycobacterium_phage_Horchata_species_2041532	1
Mycobacterium_phage_ILeeKay_species_2041533	1
Mycobacterium_phage_Klein_species_2041536	1
Mycobacterium_phage_Koguma_species_2041537	1
Mycobacterium_phage_LilPharaoh_species_2041539	1
Mycobacterium_phage_Longacauda_species_2041540	1
Mycobacterium_phage_MISSy_species_2041541	1
Mycobacterium_phage_Murica_species_2041543	1
Mycobacterium_phage_Phox_species_2041545	1
Mycobacterium_phage_Audrick_species_2041519	1
Pectobacterium_phage_DU_PP_IV_species_2041491	1
Streptococcus_phage_16B8_species_2041494	1
Streptococcus_phage_31B4_species_2041495	1
Streptococcus_phage_7T_species_2041497	1
Streptococcus_phage_9A_species_2041498	1
Streptococcus_phage_9B4_species_2041499	1
Streptococcus_phage_A0_species_2041500	1
Streptococcus_phage_B5_species_2041502	1
Streptococcus_phage_C0_species_2041503	1
Streptococcus_phage_R1_species_2041507	1
Streptococcus_phage_STP2_species_2041509	1
Streptococcus_phage_V2_species_2041510	1
Gordonia_phage_Lysidious_species_2041514	1
Gordonia_phage_Toniann_species_2041516	1
Mycobacterium_phage_Phunky_species_2041546	1
Bacillus_phage_BC01_species_2039884	1
Bacillus_phage_BSP9_species_2041339	1
Salivirus_sp._species_2039694	1
Bruynoghevirus_CHU_species_2040655	1
Bruynoghevirus_Ab22_species_2040656	1
Bruynoghevirus_TL_species_2040658	1
Bruynoghevirus_PaP4_species_2040659	1
Escherichia_phage_Ayreon_species_2040288	1
Aquareovirus_oncorhynchi_species_57747	1
Tomato_yellow_leaf_curl_Shandong_betasatellite_species_2040662	1
Medicago_sativa_alphapartitivirus_1_species_2043550	1
Mycobacterium_phage_Chance64_species_2041523	1
Escherichia_phage_IMM-001_species_2041759	1
Kairosalinivirus_M31CR412_species_2041859	1
Mycobacterium_phage_Sheila_species_2041548	1
Mycobacterium_phage_SnapTap_species_2041549	1
Mycobacterium_phage_TipsytheTRex_species_2041553	1
Mycobacterium_phage_Updawg_species_2041554	1
Mycobacterium_phage_Virapocalypse_species_2041555	1
Mycobacterium_phage_Willez_species_2041556	1
Mycobacterium_phage_YassJohnny_species_2041557	1
Propionibacterium_phage_Aquarius_species_2041558	1
Propionibacterium_phage_DrParker_species_2041559	1
Propionibacterium_phage_Leviosa_species_2041560	1
Propionibacterium_phage_LilBandit_species_2041561	1
Propionibacterium_phage_MEAK_species_2041562	1
Propionibacterium_phage_Supernova_species_2041563	1
Mycobacterium_phage_Sassay_species_2041547	1
Kotalahti_bat_lyssavirus_species_2042174	1
Silviavirus_stau2_species_2042206	1
Xanthomonas_phage_XacN1_species_2042251	1
Salinibacter_virus_M31CR41-3_species_2041860	1
Mupapillomavirus_3_species_1961783	1
Xipapillomavirus_3_species_1961784	1
Dyokappapapillomavirus_2_species_1961787	1
Gammapapillomavirus_21_species_1961678	1
Gammapapillomavirus_26_species_1961683	1
Turkey_aviadenovirus_C_species_1962301	1
Streptococcus_virus_MS1_species_1962672	1
Duck_parvovirus_NM4_species_1962258	1
Qinghai_Himalayan_marmot_astrovirus_1_species_1961665	1
Qinghai_Himalayan_marmot_astrovirus_2_species_1961666	1
Saudi_moumouvirus_species_1956188	1
Bat_sapelovirus_species_1958777	1
Orbivirus_SX-2017a_species_1955493	1
Noumeavirus_species_1955558	1
Linvill_Road_virus_species_1955785	1
Enterococcus_phage_EF-P10_species_1958912	1
Pectobacterium_phage_vB_PatM_CB7_species_1958916	1
Vibrio_phage_pVa-21_species_1958921	1
Bat_iflavirus_species_1958778	1
Bat_dicibavirus_species_1958784	1
Bat_badicivirus_1_species_1958785	1
Bat_badicivirus_2_species_1958786	1
Kurlavirus_BKC-1_species_1958810	1
Harbour_porpoise_adenovirus_1_species_1958807	1
Staphylococcus_phage_phi879_species_1955181	1
Beet_virus_Q_species_71972	1
Tomato_leaf_curl_Burkina_Faso_virus_species_1955054	1
Dhillonvirus_HK578_species_1954378	1
Dhillonvirus_EP23_species_1954379	1
Dhillonvirus_SO1_species_1954380	1
Mycobacterium_phage_Tinybot_species_1955424	1
Rhodococcus_phage_BobbyDazzler_species_1955426	1
Big_Cypress_virus_species_1955196	1
Biratnagar_virus_species_1955197	1
San_Bernardo_virus_species_1955199	1
Pseudoalteromonas_phage_PHS21_species_1955235	1
Klebsiella_phage_48ST307_species_1955242	1
Staphylococcus_phage_phi575_species_1955176	1
Mononegavirales_sp._species_1955139	1
Hypoviridae_sp._species_1955164	1
Betapartitivirus_sp._species_1955169	1
Partitiviridae_sp._species_1955170	1
Potyvirus_sp._species_1955171	1
Totiviridae_sp._species_1955172	1
Mycobacterium_phage_TinaFeyge_species_1958911	1
Desmodium_mottle_virus_species_1960710	1
Picobirnavirus_green_monkey/KNA/2015_species_1961155	1
Picobirnavirus_dog/KNA/2015_species_1961162	1
Molossus_molossus_papillomavirus_1_species_1959848	1
Molossus_molossus_foamy_virus_1_species_1959929	1
Bat_sapovirus_species_1959930	1
Cassava_satellite_virus_species_1958957	1
Paenibacillus_phage_phiERICV_species_1959007	1
Sulfolobus_spindle-shaped_virus_Lassen_species_1959008	1
Sulfolobus_spindle-shaped_virus_3_species_1959009	1
Reed_chlorotic_stripe_virus_species_1959287	1
Mycobacterium_phage_Jabith_species_1959484	1
Caulobacter_phage_Ccr10_species_1959735	1
Caulobacter_phage_Ccr29_species_1959737	1
Caulobacter_phage_Ccr5_species_1959740	1
Molossus_molossus_circovirus_1_species_1959842	1
Molossus_molossus_circovirus_2_species_1959843	1
Molossus_molossus_circovirus_3_species_1959844	1
Mycobacterium_phage_Idleandcovert_species_1958895	1
Gordonia_phage_DinoDaryn_species_1958908	1
Gordonia_phage_Huffy_species_1958909	1
Mycobacterium_phage_SassyB_species_1958910	1
Caulobacter_phage_Ccr2_species_1959736	1
Hom-1_vesivirus_species_1960046	1
Klebsiella_phage_1_LV-2017_species_1960654	1
Klebsiella_phage_2_LV-2017_species_1960655	1
Klebsiella_phage_2b_LV-2017_species_1960656	1
Klebsiella_phage_5_LV-2017_species_1960659	1
Klebsiella_phage_6_LV-2017_species_1960660	1
Molossus_molossus_circovirus_4_species_1959845	1
Molossus_molossus_gammaherpesvirus_1_species_1959846	1
