Name_to_use,taxid,otu_count,otu_percentage,size_count,size_percentage,lineage,lineage_ranks,lineage_taxids
Phyllostachys_praecox.Mitochondria,326921,2,0.0,5,0.0,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;commelinids;Poales;Poaceae;BOP clade;Bambusoideae;Arundinarodae;Arundinarieae;Arundinariinae;Phyllostachys;Phyllostachys praecox;Phyllostachys_praecox.Mitochondria,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;clade;class;clade;clade;subclass;clade;order;family;clade;subfamily;no rank;tribe;subtribe;genus;species;original_name,131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;4447;1437197;4734;38820;4479;359160;147366;1648034;1149709;1648003;15747;326921;326921
Amazoninema,2218238,2,0.0,2,0.0,cellular organisms;Bacteria;Bacillati;Cyanobacteriota/Melainabacteria group;Cyanobacteriota;Cyanophyceae;Nodosilineales;Nodosilineaceae;Amazoninema,cellular root;domain;kingdom;clade;phylum;class;order;family;genus,131567;2;1783272;1798711;1117;3028117;3039985;3039986;2218238
Xerophyta_viscosa.Mitochondria,90708,2,0.0,11,0.0,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;Pandanales;Velloziaceae;Xerophyta;Xerophyta viscosa;Xerophyta_viscosa.Mitochondria,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;clade;class;clade;clade;subclass;order;family;genus;species;original_name,131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;4447;1437197;40550;16376;90707;90708;90708
Bambusa_oldhamii.Chloroplast,58923,2,0.0,22,0.0,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;commelinids;Poales;Poaceae;BOP clade;Bambusoideae;Bambusodae;Bambuseae;Bambusinae;Bambusa;Bambusa oldhamii;Bambusa_oldhamii.Chloroplast,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;clade;class;clade;clade;subclass;clade;order;family;clade;subfamily;no rank;tribe;subtribe;genus;species;original_name,131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;4447;1437197;4734;38820;4479;359160;147366;1648035;147376;1648004;4581;58923;58923
Panax_ginseng.Chloroplast,4054,2,0.0,4,0.0,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Apiales;Apiineae;Araliaceae;Panax;Panax ginseng;Panax_ginseng.Chloroplast,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;clade;class;clade;clade;clade;clade;clade;clade;order;suborder;family;genus;species;original_name,131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71274;91882;4036;364270;4050;4053;4054;4054
Floydiella_terrestris:plas.Chloroplast,51328,2,0.0,25,0.0,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;OCC clade;Chaetopeltidales;Chaetopeltidaceae;Floydiella;Floydiella terrestris;Floydiella_terrestris:plas.Chloroplast,cellular root;domain;kingdom;phylum;clade;class;clade;order;family;genus;species;original_name,131567;2759;33090;3041;2692248;3166;2546211;51325;51326;304582;51328;51328
Aliinostoc,2035978,2,0.0,22,0.0,cellular organisms;Bacteria;Bacillati;Cyanobacteriota/Melainabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nodulariaceae;Aliinostoc,cellular root;domain;kingdom;clade;phylum;class;order;family;genus,131567;2;1783272;1798711;1117;3028117;1161;3079761;2035978
Bracteacoccus_aerius.Chloroplast,50041,2,0.0,5,0.0,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Sphaeropleales;Bracteacoccaceae;Bracteacoccus;Bracteacoccus aerius;Bracteacoccus_aerius.Chloroplast,cellular root;domain;kingdom;phylum;clade;class;clade;order;family;genus;species;original_name,131567;2759;33090;3041;2692248;3166;2812636;35491;1284389;50036;50041;50041
Abies_homolepis.Mitochondria,78261,2,0.0,16,0.0,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Acrogymnospermae;Pinopsida;Pinidae;Conifers I;Pinales;Pinaceae;Abies;Abies homolepis;Abies_homolepis.Mitochondria,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;clade;clade;class;subclass;clade;order;family;genus;species;original_name,131567;2759;33090;35493;131221;3193;58023;78536;58024;1437180;58019;3313;2821352;1446380;3318;3319;78261;78261
Marsupiomonas_pelliculata:plas.Chloroplast,1034818,2,0.0,53,0.0,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Pedinophyceae;Marsupiomonadales;Marsupiomonadaceae;Marsupiomonas;Marsupiomonas pelliculata;Marsupiomonas_pelliculata:plas.Chloroplast,cellular root;domain;kingdom;phylum;clade;class;order;family;genus;species;original_name,131567;2759;33090;3041;2692248;35422;1535297;1535298;354440;1034818;1034818
Penicillium_sp._KCTC16092.Mitochondria,168461,2,0.0,32,0.0,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Penicillium;unclassified Penicillium;Penicillium sp. KCTC16092;Penicillium_sp._KCTC16092.Mitochondria,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;no rank;species;original_name,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;5042;1131492;5073;2593313;168461;168461
Obesumbacterium,82982,2,0.0,2,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Obesumbacterium,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;1236;91347;1903412;82982
Spirogyra_sp._CLP-2000.Mitochondria,140028,2,0.0,9,0.0,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Zygnematophyceae;Zygnematophycidae;Spirogyrales;Spirogyraceae;Spirogyra;unclassified Spirogyra;Spirogyra sp. CLP-2000;Spirogyra_sp._CLP-2000.Mitochondria,cellular root;domain;kingdom;phylum;subphylum;class;subclass;order;family;genus;no rank;species;original_name,131567;2759;33090;35493;131221;131209;2684882;3414193;3414194;3179;2041618;140028;140028
Entomoplasmataceae.U.genus,33925,2,0.0,8,0.0,cellular organisms;Bacteria;Bacillati;Mycoplasmatota;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Entomoplasmataceae.U.genus,cellular root;domain;kingdom;phylum;class;order;family;original_name,131567;2;1783272;544448;31969;186328;33925;33925
Thermotalea,648799,2,0.0,3,0.0,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Peptostreptococcales;Thermotaleaceae;Thermotalea,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;1783272;1239;186801;3082720;3118657;648799
Parahymenobacter,89966,2,0.0,2,0.0,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter,cellular root;domain;kingdom;clade;clade;phylum;class;order;family;genus,131567;2;3379134;1783270;68336;976;768503;768507;1853232;89966
Euglena_carterae:plas.Chloroplast,216133,2,0.0,5,0.0,cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenida;Spirocuta;Euglenophyceae;Euglenales;Euglenaceae;Euglena;Euglena carterae;Euglena_carterae:plas.Chloroplast,cellular root;domain;clade;phylum;class;clade;subclass;order;family;genus;species;original_name,131567;2759;2611352;33682;3035;2570567;2704141;86650;1131320;3038;216133;216133
Pseudotsuga_menziesii_(Douglas-fir).Mitochondria,NA,2,0.0,10,0.0,Pseudotsuga_menziesii_(Douglas-fir).Mitochondria,original_name,NA
Starkeya,152053,2,0.0,25,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Starkeya,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;28211;356;335928;152053
Chlorella_heliozoae.Chloroplast,554066,2,0.0,9,0.0,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella clade;Chlorella;Chlorella heliozoae;Chlorella_heliozoae.Chloroplast,cellular root;domain;kingdom;phylum;clade;class;order;family;clade;genus;species;original_name,131567;2759;33090;3041;2692248;75966;35460;35461;2511126;3071;554066;554066
Synarthrophyton_chejuense.Mitochondria,2485825,2,0.0,3,0.0,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Corallinophycidae;Hapalidiales;Hapalidiaceae;Melobesioideae;Synarthrophyton;Synarthrophyton chejuense;Synarthrophyton_chejuense.Mitochondria,cellular root;domain;phylum;class;subclass;order;family;subfamily;genus;species;original_name,131567;2759;2763;2806;1443949;1705611;227970;48603;48971;2485825;2485825
Talaromyces_rugulosus.Mitochondria,121627,2,0.0,21,0.0,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces sect. Islandici;Talaromyces rugulosus;Talaromyces_rugulosus.Mitochondria,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;section;species;original_name,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;5042;28568;5094;2752542;121627;121627
Oscillatoriales_cyanobacterium_HF1.Chloroplast,2487321,2,0.0,15,0.0,cellular organisms;Bacteria;Bacillati;Cyanobacteriota/Melainabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Oscillatoriales;unclassified Oscillatoriales;Oscillatoriales cyanobacterium HF1;Oscillatoriales_cyanobacterium_HF1.Chloroplast,cellular root;domain;kingdom;clade;phylum;class;subclass;order;no rank;species;original_name,131567;2;1783272;1798711;1117;3028117;1301283;1150;44887;2487321;2487321
Aquificales.U.genus,32069,2,0.0,44,0.0,cellular organisms;Bacteria;Pseudomonadati;Aquificota;Aquificia;Aquificales;Aquificales.U.genus,cellular root;domain;kingdom;phylum;class;order;original_name,131567;2;3379134;200783;187857;32069;32069
Alkalilactibacillus,486506,2,0.0,3,0.0,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillales incertae sedis;Alkalilactibacillus,cellular root;domain;kingdom;phylum;class;order;no rank;genus,131567;2;1783272;1239;91061;1385;539002;486506
Aureibacillus,1930791,2,0.0,4,0.0,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Aureibacillus,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;1783272;1239;91061;1385;186817;1930791
Alkalicoccus,2005375,2,0.0,11,0.0,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Alkalicoccus,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;1783272;1239;91061;1385;186817;2005375
Tibeticola,1940136,2,0.0,16,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Tibeticola,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;28216;80840;80864;1940136
Pauljensenia,2740557,2,0.0,7,0.0,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Pauljensenia,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;1783272;201174;1760;2037;2049;2740557
Macromonas,183669,2,0.0,9,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Macromonas,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;28216;80840;80864;183669
Paraperlucidibaca,1268272,2,0.0,23,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Paraperlucidibaca,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;1236;2887326;468;1268272
Wigglesworthia,51228,2,0.0,6,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Wigglesworthia,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;1236;91347;1903409;51228
Geranium_himalayense.Mitochondria,105809,2,0.0,62,0.01,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Geraniales;Geraniaceae;Geranium;Geranium himalayense;Geranium_himalayense.Mitochondria,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;clade;class;clade;clade;clade;clade;clade;clade;order;family;genus;species;original_name,131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71275;91836;41943;4027;4028;105809;105809
Scopulibacillus,442527,2,0.0,3,0.0,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Sporolactobacillaceae;Scopulibacillus,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;1783272;1239;91061;1385;186821;442527
Syntrophobotulus,51196,2,0.0,5,0.0,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Syntrophobotulus,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;1783272;1239;186801;186802;2937909;51196
Pragia,82984,2,0.0,22,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Budviciaceae;Pragia,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;1236;91347;1903416;82984
Plesiocystis,191767,2,0.0,5,0.0,cellular organisms;Bacteria;Pseudomonadati;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Plesiocystis,cellular root;domain;kingdom;phylum;subclass;order;family;genus,131567;2;3379134;2818505;3031711;3031713;224463;191767
Derbesia_sp._WEST4838.Chloroplast,1847751,2,0.0,16,0.0,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Ulvophyceae;TCBD clade;Bryopsidales;Bryopsidineae;Derbesiaceae;Derbesia;unclassified Derbesia;Derbesia sp. WEST4838;Derbesia_sp._WEST4838.Chloroplast,cellular root;domain;kingdom;phylum;clade;class;clade;order;suborder;family;genus;no rank;species;original_name,131567;2759;33090;3041;2692248;33103;2546214;33104;2791029;33105;33106;2627171;1847751;1847751
Lawsonia,41707,2,0.0,9,0.0,cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Lawsonia,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;200940;3031449;213115;194924;41707
Sulfolobales.U.genus,2281,2,0.0,37,0.0,cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Sulfolobales;Sulfolobales.U.genus,cellular root;domain;kingdom;phylum;class;order;original_name,131567;2157;1783275;28889;183924;2281;2281
Melghiribacillus,1775697,2,0.0,3,0.0,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Melghiribacillus,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;1783272;1239;91061;1385;186817;1775697
Povalibacter,1538468,2,0.0,2,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;1236;3060226;2689614;1538468
Thermosynechococcus,146785,2,0.0,21,0.0,cellular organisms;Bacteria;Bacillati;Cyanobacteriota/Melainabacteria group;Cyanobacteriota;Cyanophyceae;Acaryochloridales;Thermosynechococcaceae;Thermosynechococcus,cellular root;domain;kingdom;clade;phylum;class;order;family;genus,131567;2;1783272;1798711;1117;3028117;3079744;2881378;146785
Savagea,1655429,2,0.0,3,0.0,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Savagea,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;1783272;1239;91061;1385;186818;1655429
Cosenzaea,1354333,2,0.0,3,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Cosenzaea,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;1236;91347;1903414;1354333
Methylacidimicrobium,1541670,2,0.0,6,0.0,cellular organisms;Bacteria;Pseudomonadati;PVC group;Verrucomicrobiota;Verrucomicrobiota incertae sedis;Methylacidimicrobium,cellular root;domain;kingdom;clade;phylum;no rank;genus,131567;2;3379134;1783257;74201;326457;1541670
Psychromicrobium,2078575,2,0.0,10,0.0,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Psychromicrobium,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;1783272;201174;1760;85006;1268;2078575
Laribacter,168470,2,0.0,31,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Neisseriales;Aquaspirillaceae;Laribacter,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;28216;206351;2897176;168470
Bacterioplanes,1537406,2,0.0,6,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Bacterioplanes,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;1236;135619;135620;1537406
Desulfacinum,35836,2,0.0,16,0.0,cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;Desulfacinum,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;200940;3024408;213462;213465;35836
Seleniivibrio,1649493,2,0.0,7,0.0,cellular organisms;Bacteria;Pseudomonadati;Deferribacterota;Deferribacteres;Deferribacterales;Geovibrionaceae;Seleniivibrio,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;200930;68337;191393;2945019;1649493
Deferribacterales.U.genus,191393,2,0.0,14,0.0,cellular organisms;Bacteria;Pseudomonadati;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacterales.U.genus,cellular root;domain;kingdom;phylum;class;order;original_name,131567;2;3379134;200930;68337;191393;191393
Paucisalibacillus,351094,2,0.0,14,0.0,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Paucisalibacillus,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;1783272;1239;91061;1385;186817;351094
Lacimicrobium,1751872,2,0.0,7,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Lacimicrobium,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;1236;135622;72275;1751872
Methylothermaceae.U.genus,1486721,2,0.0,3,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylothermaceae;Methylothermaceae.U.genus,cellular root;domain;kingdom;phylum;class;order;family;original_name,131567;2;3379134;1224;1236;135618;1486721;1486721
Allofrancisella,1869285,2,0.0,9,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Francisellaceae;Allofrancisella,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;3379134;1224;1236;72273;34064;1869285
Desulfothermobacter,2079011,2,0.0,3,0.0,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Desulfothermobacter,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2;1783272;1239;186801;68295;186814;2079011
Shewanellaceae.U.genus,267890,2,0.0,23,0.0,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanellaceae.U.genus,cellular root;domain;kingdom;phylum;class;order;family;original_name,131567;2;3379134;1224;1236;135622;267890;267890
